Data;Hora UTC;VENTO-DIREÇÃO;VENTO-RAJADA;VENTO
2023/07/13;1100 UTC;235;2.5;0.8
2023/07/13;1200 UTC;204;3.4;1.5
2023/07/13;1300 UTC;219;3.4;1.2
2023/07/13;1400 UTC;193;4;1.5
2023/07/13;1500 UTC;192;4.2;1.5
2023/07/13;1600 UTC;197;4.7;2.2
2023/07/13;1700 UTC;170;4.4;1.7
2023/07/13;1800 UTC;166;4.5;1
2023/07/13;1900 UTC;137;3.7;1.1
2023/07/13;2000 UTC;71;3.8;1
2023/07/13;2100 UTC;58;3.5;1
2023/07/13;2200 UTC;62;4;1.3
2023/07/13;2300 UTC;58;4.4;1.6
2023/07/14;0000 UTC;51;4.8;1.2
2023/07/14;0100 UTC;50;4.8;1.8
2023/07/14;0200 UTC;41;4.7;1.7
2023/07/14;0300 UTC;41;4.9;1.8
2023/07/14;0400 UTC;29;5.2;1.5
2023/07/14;0500 UTC;32;4.5;1.4
2023/07/14;0600 UTC;33;4.5;1.6
2023/07/14;0700 UTC;38;4.5;0.9
2023/07/14;0800 UTC;19;2.8;0.9
2023/07/14;0900 UTC;4;3.1;0.9
2023/07/14;1000 UTC;21;3.5;1.2
2023/07/14;1100 UTC;6;4.9;1.1
2023/07/14;1200 UTC;332;5.3;1.6
2023/07/14;1300 UTC;337;6.1;1.6
2023/07/14;1400 UTC;295;5.7;1.5
2023/07/14;1500 UTC;343;5;1.5
2023/07/14;1600 UTC;350;4.3;1.3
2023/07/14;1700 UTC;334;4.1;1.2
2023/07/14;1800 UTC;67;4;1
2023/07/14;1900 UTC;96;4;0.9
2023/07/14;2000 UTC;52;3.5;0.9
2023/07/14;2100 UTC;69;3.6;1
2023/07/14;2200 UTC;49;5.2;1.4
2023/07/14;2300 UTC;52;5.2;1.5
2023/07/15;0000 UTC;41;4.3;1.3
2023/07/15;0100 UTC;45;4.6;1.7
2023/07/15;0200 UTC;45;5;1.8
2023/07/15;0300 UTC;47;5.1;1.3
2023/07/15;0400 UTC;67;4.7;1.1
2023/07/15;0500 UTC;66;3.7;0.9
2023/07/15;0600 UTC;42;3.4;1
2023/07/15;0700 UTC;30;2.8;0.9
2023/07/15;0800 UTC;84;2.3;0.3
2023/07/15;0900 UTC;321;0.9;0.5
2023/07/15;1000 UTC;344;0.9;0.2
2023/07/15;1100 UTC;179;1.4;0.4
2023/07/15;1200 UTC;192;2.2;1.1
2023/07/15;1300 UTC;180;3.5;1.3
2023/07/15;1400 UTC;175;4.4;1
2023/07/15;1500 UTC;180;3.9;1.2
2023/07/15;1600 UTC;178;4.1;1.4
2023/07/15;1700 UTC;172;4.2;1.3
2023/07/15;1800 UTC;164;4;0.9
2023/07/15;1900 UTC;161;4.7;1.1
2023/07/15;2000 UTC;172;4.7;0.7
2023/07/15;2100 UTC;186;5.7;2.3
2023/07/15;2200 UTC;191;7.3;2.8
2023/07/15;2300 UTC;189;6.4;2.3
2023/07/16;0000 UTC;187;6.1;2.4
2023/07/16;0100 UTC;188;5.9;2.2
2023/07/16;0200 UTC;192;5.9;2.3
2023/07/16;0300 UTC;202;6.1;1.4
2023/07/16;0400 UTC;177;3.7;0.5
2023/07/16;0500 UTC;180;4.6;1.6
2023/07/16;0600 UTC;99;5.1;1.1
2023/07/16;0700 UTC;117;5.1;0.8
2023/07/16;0800 UTC;200;3.8;1.4
2023/07/16;0900 UTC;201;5.2;1.5
2023/07/16;1000 UTC;21;5.9;0.7
2023/07/16;1100 UTC;166;3.4;0.8
2023/07/16;1200 UTC;181;3.3;0.9
2023/07/16;1300 UTC;214;5;1.7
2023/07/16;1400 UTC;209;6;1.6
2023/07/16;1500 UTC;203;5.9;2
2023/07/16;1600 UTC;202;5.9;2.2
2023/07/16;1700 UTC;199;6.2;2.3
2023/07/16;1800 UTC;189;5.4;2
2023/07/16;1900 UTC;176;4.8;1.1
2023/07/16;2000 UTC;179;5;1.6
2023/07/16;2100 UTC;184;4.2;1.6
2023/07/16;2200 UTC;142;3.8;0.6
2023/07/16;2300 UTC;142;3.6;0.8
2023/07/17;0000 UTC;112;5.6;0.7
2023/07/17;0100 UTC;78;3.2;0.5
2023/07/17;0200 UTC;97;3.3;0.6
2023/07/17;0300 UTC;55;2.7;0.5
2023/07/17;0400 UTC;112;2.7;0.7
2023/07/17;0500 UTC;104;3.3;0.8
2023/07/17;0600 UTC;77;3;0.4
2023/07/17;0700 UTC;35;2.6;0.5
2023/07/17;0800 UTC;44;2.6;0.5
2023/07/17;0900 UTC;38;2;0.5
2023/07/17;1000 UTC;74;1.4;0.3
2023/07/17;1100 UTC;68;2;0.6
2023/07/17;1200 UTC;87;3.6;0.8
2023/07/17;1300 UTC;94;4.5;1
2023/07/17;1400 UTC;131;4.4;1
2023/07/17;1500 UTC;159;4.2;1.1
2023/07/17;1600 UTC;62;4.2;1.3
2023/07/17;1700 UTC;111;4.2;1.2
2023/07/17;1800 UTC;138;4.3;0.9
2023/07/17;1900 UTC;133;3.6;1.2
2023/07/17;2000 UTC;120;4.1;1
2023/07/17;2100 UTC;122;4.3;0.9
2023/07/17;2200 UTC;114;4.3;0.7
2023/07/17;2300 UTC;94;3.4;0.6
2023/07/18;0000 UTC;77;3.8;0.8
2023/07/18;0100 UTC;78;3.4;0.7
2023/07/18;0200 UTC;74;3;0.5
2023/07/18;0300 UTC;117;3.6;1
2023/07/18;0400 UTC;67;3.9;0.7
2023/07/18;0500 UTC;81;3.4;0.6
2023/07/18;0600 UTC;61;3.1;0.7
2023/07/18;0700 UTC;82;3.2;0.5
2023/07/18;0800 UTC;80;3.9;0.7
2023/07/18;0900 UTC;81;3.2;0.4
2023/07/18;1000 UTC;122;3.7;0.7
2023/07/18;1100 UTC;151;3.7;0.7
2023/07/18;1200 UTC;171;4.4;1.4
2023/07/18;1300 UTC;169;5.5;1.7
2023/07/18;1400 UTC;191;5.3;0.9
2023/07/18;1500 UTC;169;4.9;1.5
2023/07/18;1600 UTC;165;4.9;1.6
2023/07/18;1700 UTC;171;5.3;1.2
2023/07/18;1800 UTC;173;5.3;0.8
2023/07/18;1900 UTC;157;3;0.5
2023/07/18;2000 UTC;159;3.9;0.8
2023/07/18;2100 UTC;150;3.4;0.8
2023/07/18;2200 UTC;179;3.6;0.9
2023/07/18;2300 UTC;171;5.2;0.9
2023/07/19;0000 UTC;37;4.2;0.5
2023/07/19;0100 UTC;349;1.9;0.3
2023/07/19;0200 UTC;85;3.4;0.7
2023/07/19;0300 UTC;97;3.4;0.7
2023/07/19;0400 UTC;89;2.3;0.4
2023/07/19;0500 UTC;105;4.1;0.9
2023/07/19;0600 UTC;108;3;0.6
2023/07/19;0700 UTC;66;2.5;0.4
2023/07/19;0800 UTC;94;3.7;0.8
2023/07/19;0900 UTC;70;3.5;0.6
2023/07/19;1000 UTC;126;4.3;0.9
2023/07/19;1100 UTC;131;4.7;1
2023/07/19;1200 UTC;151;5.2;1.5
2023/07/19;1300 UTC;154;6.3;1.3
2023/07/19;1400 UTC;155;6.3;1.5
2023/07/19;1500 UTC;167;5.9;1.1
2023/07/19;1600 UTC;170;5.8;1.4
2023/07/19;1700 UTC;163;6.7;1.3
2023/07/19;1800 UTC;168;5.7;1.3
2023/07/19;1900 UTC;161;5;1.5
2023/07/19;2000 UTC;171;7.6;1.7
2023/07/19;2100 UTC;163;7.6;1.8
2023/07/19;2200 UTC;162;6.9;2
2023/07/19;2300 UTC;160;6.9;1.9
2023/07/20;0000 UTC;155;7.9;1.8
2023/07/20;0100 UTC;159;6.7;1.9
2023/07/20;0200 UTC;162;7.7;2.1
2023/07/20;0300 UTC;151;8.8;2
2023/07/20;0400 UTC;147;6.6;1.6
2023/07/20;0500 UTC;133;6.5;1.6
2023/07/20;0600 UTC;170;8;2.4
2023/07/20;0700 UTC;137;8;1.2
2023/07/20;0800 UTC;208;4.4;0.7
2023/07/20;0900 UTC;153;9;2.2
2023/07/20;1000 UTC;139;8.6;2.1
2023/07/20;1100 UTC;117;8.3;1.9
2023/07/20;1200 UTC;146;7.2;1.7
2023/07/20;1300 UTC;135;7.4;2.3
2023/07/20;1400 UTC;127;7.7;1.2
2023/07/20;1500 UTC;176;6.2;1.3
2023/07/20;1600 UTC;144;6.9;1.6
2023/07/20;1700 UTC;141;6.4;1.6
2023/07/20;1800 UTC;148;6.4;1.4
2023/07/20;1900 UTC;149;5.5;1.3
2023/07/20;2000 UTC;171;6;1.5
2023/07/20;2100 UTC;158;7.3;1.5
2023/07/20;2200 UTC;138;6.9;1.3
2023/07/20;2300 UTC;147;8.8;2.2
2023/07/21;0000 UTC;155;8.6;1.1
2023/07/21;0100 UTC;160;6.5;2.1
2023/07/21;0200 UTC;155;6.8;1.4
2023/07/21;0300 UTC;165;7.4;1.1
2023/07/21;0400 UTC;150;7.4;1.3
2023/07/21;0500 UTC;136;7.1;2
2023/07/21;0600 UTC;88;9.4;1.7
2023/07/21;0700 UTC;130;9.4;1.1
2023/07/21;0800 UTC;130;6.3;1.7
2023/07/21;0900 UTC;52;7;0.6
2023/07/21;1000 UTC;107;4.9;1
2023/07/21;1100 UTC;96;5.4;0.8
2023/07/21;1200 UTC;110;5.3;1.2
2023/07/21;1300 UTC;128;6.5;1.1
2023/07/21;1400 UTC;112;7;1.7
2023/07/21;1500 UTC;133;6.2;1.5
2023/07/21;1600 UTC;129;5.4;1.7
2023/07/21;1700 UTC;165;5.4;1.1
2023/07/21;1800 UTC;164;5.3;1.7
2023/07/21;1900 UTC;152;5.1;1.2
2023/07/21;2000 UTC;137;4.8;1.1
2023/07/21;2100 UTC;87;6.8;1.3
2023/07/21;2200 UTC;166;5.1;1.7
2023/07/21;2300 UTC;185;5.8;1.9
2023/07/22;0000 UTC;149;7.5;1.2
2023/07/22;0100 UTC;134;4.7;1.3
2023/07/22;0200 UTC;124;5.7;1
2023/07/22;0300 UTC;102;6.2;0.6
2023/07/22;0400 UTC;94;6.2;1.1
2023/07/22;0500 UTC;132;3.7;0.9
2023/07/22;0600 UTC;84;5.6;0.8
2023/07/22;0700 UTC;52;4.4;1.5
2023/07/22;0800 UTC;107;5.3;0.7
2023/07/22;0900 UTC;70;2.4;0.4
2023/07/22;1000 UTC;80;4;1
2023/07/22;1100 UTC;80;4.6;1
2023/07/22;1200 UTC;95;4;1.1
2023/07/22;1300 UTC;93;4;1.1
2023/07/22;1400 UTC;117;5.1;1.1
2023/07/22;1500 UTC;150;5;1.3
2023/07/22;1600 UTC;149;5.7;1.7
2023/07/22;1700 UTC;152;5.7;1.4
2023/07/22;1800 UTC;151;5.4;1.4
2023/07/22;1900 UTC;149;5.8;1.1
2023/07/22;2000 UTC;130;4.3;1
2023/07/22;2100 UTC;140;5.7;0.7
2023/07/22;2200 UTC;145;6.5;1
2023/07/22;2300 UTC;148;4.5;1.1
2023/07/23;0000 UTC;138;4.5;1.1
2023/07/23;0100 UTC;131;4.4;0.9
2023/07/23;0200 UTC;143;4.1;0.9
2023/07/23;0300 UTC;107;4.8;0.9
2023/07/23;0400 UTC;132;4.3;1.2
2023/07/23;0500 UTC;104;4.3;0.9
2023/07/23;0600 UTC;104;4.1;0.6
2023/07/23;0700 UTC;78;3.2;0.9
2023/07/23;0800 UTC;47;5;0.7
2023/07/23;0900 UTC;64;3.1;0.8
2023/07/23;1000 UTC;76;3.6;0.9
2023/07/23;1100 UTC;79;5.4;1.1
2023/07/23;1200 UTC;69;5.5;1.1
2023/07/23;1300 UTC;103;4.7;1.4
2023/07/23;1400 UTC;163;5.4;1.2
2023/07/23;1500 UTC;143;5.3;1.1
2023/07/23;1600 UTC;129;4.4;1.2
2023/07/23;1700 UTC;144;5.3;1.5
2023/07/23;1800 UTC;169;5.2;1
2023/07/23;1900 UTC;163;5.3;1.3
2023/07/23;2000 UTC;102;5.1;1.3
2023/07/23;2100 UTC;97;5.1;0.8
2023/07/23;2200 UTC;136;4.1;0.7
2023/07/23;2300 UTC;85;4;0.9
2023/07/24;0000 UTC;80;5.2;1
2023/07/24;0100 UTC;34;4.4;0.8
2023/07/24;0200 UTC;61;4.8;1
2023/07/24;0300 UTC;109;4.9;0.8
2023/07/24;0400 UTC;81;4.9;0.9
2023/07/24;0500 UTC;74;7.4;0.9
2023/07/24;0600 UTC;79;5.5;1.5
2023/07/24;0700 UTC;80;4.1;1
2023/07/24;0800 UTC;88;4.8;1.1
2023/07/24;0900 UTC;124;4.7;0.9
2023/07/24;1000 UTC;71;5.3;1
2023/07/24;1100 UTC;136;6.9;1.4
2023/07/24;1200 UTC;76;6.2;1.1
2023/07/24;1300 UTC;103;4.6;1.2
2023/07/24;1400 UTC;155;6.4;1.3
2023/07/24;1500 UTC;148;6;1.4
2023/07/24;1600 UTC;168;5.7;1.2
2023/07/24;1700 UTC;187;7.7;2.9
2023/07/24;1800 UTC;170;7.7;2
2023/07/24;1900 UTC;157;5.8;1.7
2023/07/24;2000 UTC;166;7.4;2.1
2023/07/24;2100 UTC;176;8.4;2.9
2023/07/24;2200 UTC;176;7.4;3
2023/07/24;2300 UTC;170;7.2;2.8
2023/07/25;0000 UTC;167;8;2.6
2023/07/25;0100 UTC;174;9.6;2.6
2023/07/25;0200 UTC;171;8;2.8
2023/07/25;0300 UTC;181;8.3;2.3
2023/07/25;0400 UTC;182;6.8;2.7
2023/07/25;0500 UTC;182;6.7;2.3
2023/07/25;0600 UTC;187;6.9;1.9
2023/07/25;0700 UTC;204;6.5;1.9
2023/07/25;0800 UTC;210;7.3;1.8
2023/07/25;0900 UTC;211;7.3;1.8
2023/07/25;1000 UTC;202;6.6;2.5
2023/07/25;1100 UTC;164;5.5;1.5
2023/07/25;1200 UTC;201;5.4;1.5
2023/07/25;1300 UTC;199;4.7;1.1
2023/07/25;1400 UTC;181;4.5;1.8
2023/07/25;1500 UTC;192;5.1;1.9
2023/07/25;1600 UTC;172;4.4;1.5
2023/07/25;1700 UTC;192;5.3;2.3
2023/07/25;1800 UTC;194;5.3;2.2
2023/07/25;1900 UTC;170;4.3;2.1
2023/07/25;2000 UTC;162;4.7;0.9
2023/07/25;2100 UTC;134;5.2;0.6
2023/07/25;2200 UTC;150;3.3;0.6
2023/07/25;2300 UTC;136;3.3;0.6
2023/07/26;0000 UTC;118;3.6;0.8
2023/07/26;0100 UTC;91;3.6;0.7
2023/07/26;0200 UTC;62;3.6;0.6
2023/07/26;0300 UTC;92;4.1;0.7
2023/07/26;0400 UTC;69;4.1;0.7
2023/07/26;0500 UTC;67;4.3;0.7
2023/07/26;0600 UTC;75;3;0.4
2023/07/26;0700 UTC;57;4.7;0.6
2023/07/26;0800 UTC;48;2.9;0.6
2023/07/26;0900 UTC;45;5.4;0.6
2023/07/26;1000 UTC;51;3.3;1
2023/07/26;1100 UTC;73;5.9;1.4
2023/07/26;1200 UTC;68;5.9;1.6
2023/07/26;1300 UTC;98;5.3;1.4
2023/07/26;1400 UTC;141;4.7;1.1
2023/07/26;1500 UTC;136;5.8;1.1
2023/07/26;1600 UTC;72;3.6;1
2023/07/26;1700 UTC;75;5.2;1.2
2023/07/26;1800 UTC;124;4.7;1.5
2023/07/26;1900 UTC;151;4.7;1
2023/07/26;2000 UTC;146;4.6;1
2023/07/26;2100 UTC;138;4.7;1
2023/07/26;2200 UTC;139;4.7;1.1
2023/07/26;2300 UTC;157;4.4;1
2023/07/27;0000 UTC;153;5.3;1.4
2023/07/27;0100 UTC;179;5.8;1.6
2023/07/27;0200 UTC;182;5.9;2.5
2023/07/27;0300 UTC;181;7.4;2.9
2023/07/27;0400 UTC;181;11.1;1.8
2023/07/27;0500 UTC;166;6.3;2.1
2023/07/27;0600 UTC;180;9.5;2.3
2023/07/27;0700 UTC;175;8.9;2.5
2023/07/27;0800 UTC;174;10.2;2.9
2023/07/27;0900 UTC;178;8.1;2.4
2023/07/27;1000 UTC;159;7.3;1.9
2023/07/27;1100 UTC;159;6.8;1.7
2023/07/27;1200 UTC;168;6;1.6
2023/07/27;1300 UTC;152;5.7;1.3
2023/07/27;1400 UTC;157;5.7;1.6
2023/07/27;1500 UTC;173;5.7;1.5
2023/07/27;1600 UTC;172;5.6;1.3
2023/07/27;1700 UTC;129;4.5;1
2023/07/27;1800 UTC;138;4.5;1.1
2023/07/27;1900 UTC;137;4.5;1.2
2023/07/27;2000 UTC;89;4.9;0.9
2023/07/27;2100 UTC;114;4.7;1
2023/07/27;2200 UTC;103;6.1;1.4
2023/07/27;2300 UTC;81;6.9;1.3
2023/07/28;0000 UTC;89;6.1;1.3
2023/07/28;0100 UTC;53;7.9;1.1
2023/07/28;0200 UTC;87;4.8;1.4
2023/07/28;0300 UTC;54;4.5;0.7
2023/07/28;0400 UTC;81;6.8;1
2023/07/28;0500 UTC;69;6.8;1
2023/07/28;0600 UTC;88;5.8;0.8
2023/07/28;0700 UTC;92;5.7;1.3
2023/07/28;0800 UTC;67;5.9;1.1
2023/07/28;0900 UTC;71;4.9;1.4
2023/07/28;1000 UTC;108;4.6;1.1
2023/07/28;1100 UTC;50;4.4;0.5
2023/07/28;1200 UTC;169;4.7;1
2023/07/28;1300 UTC;71;3.6;0.5
2023/07/28;1400 UTC;65;7.5;1.7
2023/07/28;1500 UTC;70;6.5;1
2023/07/28;1600 UTC;81;4.5;1.1
2023/07/28;1700 UTC;147;7;0.9
2023/07/28;1800 UTC;54;5.8;1.1
2023/07/28;1900 UTC;146;5.8;1
2023/07/28;2000 UTC;71;4.5;0.7
2023/07/28;2100 UTC;35;2.7;0.6
2023/07/28;2200 UTC;58;3.8;0.7
2023/07/28;2300 UTC;45;2.9;0.6
2023/07/29;0000 UTC;56;3.9;0.6
2023/07/29;0100 UTC;87;3.6;0.5
2023/07/29;0200 UTC;129;2.7;0.9
2023/07/29;0300 UTC;88;3.3;0.7
2023/07/29;0400 UTC;88;3.3;0.6
2023/07/29;0500 UTC;108;3;0.7
2023/07/29;0600 UTC;60;3.3;0.5
2023/07/29;0700 UTC;98;2.5;0.7
2023/07/29;0800 UTC;102;3.2;0.5
2023/07/29;0900 UTC;57;2;0.4
2023/07/29;1000 UTC;49;1.6;0.4
2023/07/29;1100 UTC;8;1.5;0.4
2023/07/29;1200 UTC;293;2.1;0.4
2023/07/29;1300 UTC;275;2;0.4
2023/07/29;1400 UTC;200;2.4;0.8
2023/07/29;1500 UTC;115;3.5;0.8
2023/07/29;1600 UTC;172;3.7;1
2023/07/29;1700 UTC;176;3.8;1
2023/07/29;1800 UTC;151;3.6;1
2023/07/29;1900 UTC;155;3.6;1
2023/07/29;2000 UTC;99;3.4;0.6
2023/07/29;2100 UTC;96;3.6;0.7
2023/07/29;2200 UTC;104;3;0.6
2023/07/29;2300 UTC;125;4.2;0.8
2023/07/30;0000 UTC;123;4.4;0.7
2023/07/30;0100 UTC;142;4.5;0.6
2023/07/30;0200 UTC;132;4.1;0.9
2023/07/30;0300 UTC;126;3.8;0.6
2023/07/30;0400 UTC;155;3.2;1
2023/07/30;0500 UTC;128;3.5;0.8
2023/07/30;0600 UTC;148;3.3;0.8
2023/07/30;0700 UTC;147;3.7;0.9
2023/07/30;0800 UTC;142;3.7;0.8
2023/07/30;0900 UTC;142;3.8;1
2023/07/30;1000 UTC;147;3.6;0.8
2023/07/30;1100 UTC;159;4;1.3
2023/07/30;1200 UTC;178;3.9;1.3
2023/07/30;1300 UTC;163;5;1.4
2023/07/30;1400 UTC;164;5.6;1.3
2023/07/30;1500 UTC;158;4.7;1.3
2023/07/30;1600 UTC;166;5.4;1.7
2023/07/30;1700 UTC;178;5.9;2.1
2023/07/30;1800 UTC;168;5.5;2
2023/07/30;1900 UTC;162;5.7;1.8
2023/07/30;2000 UTC;166;5.5;1.6
2023/07/30;2100 UTC;167;6.1;1.9
2023/07/30;2200 UTC;168;6.4;2.2
2023/07/30;2300 UTC;165;6.4;1.7
2023/07/31;0000 UTC;158;6.1;1.6
2023/07/31;0100 UTC;155;6.2;1.8
2023/07/31;0200 UTC;151;5.8;1.6
2023/07/31;0300 UTC;150;6.9;1.3
2023/07/31;0400 UTC;164;6.9;1.7
2023/07/31;0500 UTC;165;6.3;1.6
2023/07/31;0600 UTC;156;5.6;1.7
2023/07/31;0700 UTC;157;6.9;1.4
2023/07/31;0800 UTC;162;6.1;1.6
2023/07/31;0900 UTC;158;6.1;1.6
2023/07/31;1000 UTC;173;5;1.7
2023/07/31;1100 UTC;158;7.3;2.1
2023/07/31;1200 UTC;167;5.5;1.5
2023/07/31;1300 UTC;163;6.5;1.8
2023/07/31;1400 UTC;143;6.5;1.4
2023/07/31;1500 UTC;146;6.6;1.2
2023/07/31;1600 UTC;152;7.2;1.5
2023/07/31;1700 UTC;153;7.2;1.3
2023/07/31;1800 UTC;166;6.3;1.5
2023/07/31;1900 UTC;155;6.8;1.6
2023/07/31;2000 UTC;167;6.8;1.4
2023/07/31;2100 UTC;164;6;2
2023/07/31;2200 UTC;154;6.1;2
2023/07/31;2300 UTC;166;8.1;2.2
2023/08/01;0000 UTC;174;8.2;2.5
2023/08/01;0100 UTC;168;8.3;2.1
2023/08/01;0200 UTC;177;6.9;2.4
2023/08/01;0300 UTC;175;7.8;2.6
2023/08/01;0400 UTC;169;9.3;2.1
2023/08/01;0500 UTC;163;8.1;2.5
2023/08/01;0600 UTC;171;8.5;2.3
2023/08/01;0700 UTC;147;8.4;1.6
2023/08/01;0800 UTC;127;8.5;1.7
2023/08/01;0900 UTC;146;7.7;1.5
2023/08/01;1000 UTC;138;6.5;1.5
2023/08/01;1100 UTC;166;6.7;1.3
2023/08/01;1200 UTC;159;6.1;1.7
2023/08/01;1300 UTC;160;7;1.6
2023/08/01;1400 UTC;162;6.9;1.7
2023/08/01;1500 UTC;170;7.5;2.1
2023/08/01;1600 UTC;161;7.1;2.3
2023/08/01;1700 UTC;139;7.8;1.7
2023/08/01;1800 UTC;166;8;2.5
2023/08/01;1900 UTC;153;8;1.9
2023/08/01;2000 UTC;181;9.1;2.6
2023/08/01;2100 UTC;172;9.4;1.7
2023/08/01;2200 UTC;180;7.2;2.1
2023/08/01;2300 UTC;151;6.8;1.1
2023/08/02;0000 UTC;163;8.9;2.2
2023/08/02;0100 UTC;148;7.2;1.3
2023/08/02;0200 UTC;160;10.1;2.5
2023/08/02;0300 UTC;171;8.8;2.2
2023/08/02;0400 UTC;145;7.6;1.9
2023/08/02;0500 UTC;159;6.5;1.8
2023/08/02;0600 UTC;138;6.4;1.4
2023/08/02;0700 UTC;157;7.5;1.9
2023/08/02;0800 UTC;156;7.3;1.7
2023/08/02;0900 UTC;140;6.8;1.9
2023/08/02;1000 UTC;146;6.8;1.2
2023/08/02;1100 UTC;148;8.7;1.5
2023/08/02;1200 UTC;141;8.5;2.1
2023/08/02;1300 UTC;154;8.1;1.5
2023/08/02;1400 UTC;171;6.9;1.7
2023/08/02;1500 UTC;153;7.3;1.7
2023/08/02;1600 UTC;153;7.4;1.5
2023/08/02;1700 UTC;119;6.9;1.7
2023/08/02;1800 UTC;140;6.9;1.8
2023/08/02;1900 UTC;114;6.7;1.5
2023/08/02;2000 UTC;174;6.4;1.6
2023/08/02;2100 UTC;168;7.1;2.4
2023/08/02;2200 UTC;176;7.9;2.2
2023/08/02;2300 UTC;182;7.5;2.4
2023/08/03;0000 UTC;175;7.6;2.7
2023/08/03;0100 UTC;144;6.5;1.5
2023/08/03;0200 UTC;149;5.7;1.7
2023/08/03;0300 UTC;132;6.1;1.2
2023/08/03;0400 UTC;97;6.9;1.5
2023/08/03;0500 UTC;108;5.2;1.1
2023/08/03;0600 UTC;75;6.7;1.2
2023/08/03;0700 UTC;102;5.2;1.1
2023/08/03;0800 UTC;73;4.8;1
2023/08/03;0900 UTC;50;4.8;1.1
2023/08/03;1000 UTC;90;3.7;0.6
2023/08/03;1100 UTC;148;4;0.9
2023/08/03;1200 UTC;126;5;1
2023/08/03;1300 UTC;125;4.1;0.7
2023/08/03;1400 UTC;129;4.8;1.2
2023/08/03;1500 UTC;97;5.4;1
2023/08/03;1600 UTC;113;4.2;1.1
2023/08/03;1700 UTC;123;5.1;1.3
2023/08/03;1800 UTC;114;4.8;1.2
2023/08/03;1900 UTC;147;4.2;1.1
2023/08/03;2000 UTC;105;4;1
2023/08/03;2100 UTC;69;3.2;0.6
2023/08/03;2200 UTC;86;3.4;0.6
2023/08/03;2300 UTC;71;3.3;0.5
2023/08/04;0000 UTC;72;2.9;0.8
2023/08/04;0100 UTC;51;3.1;0.7
2023/08/04;0200 UTC;52;2.8;0.5
2023/08/04;0300 UTC;47;2.1;0.7
2023/08/04;0400 UTC;17;2.3;0.4
2023/08/04;0500 UTC;71;1.9;0.4
2023/08/04;0600 UTC;58;1.9;0.4
2023/08/04;0700 UTC;67;1.8;0.3
2023/08/04;0800 UTC;37;1.3;0.5
2023/08/04;0900 UTC;33;1.5;0.4
2023/08/04;1000 UTC;32;2;0.7
2023/08/04;1100 UTC;40;1.6;0.7
2023/08/04;1200 UTC;188;2.3;0.7
2023/08/04;1300 UTC;194;3.5;1.3
2023/08/04;1400 UTC;213;3.7;1.7
2023/08/04;1500 UTC;184;4.3;1.7
2023/08/04;1600 UTC;138;4.4;1.3
2023/08/04;1700 UTC;129;5.1;1.4
2023/08/04;1800 UTC;149;4.9;1.1
2023/08/04;1900 UTC;128;3.6;1
2023/08/04;2000 UTC;91;3.3;0.8
2023/08/04;2100 UTC;108;4.4;0.9
2023/08/04;2200 UTC;68;3.3;0.6
2023/08/04;2300 UTC;70;4.2;0.8
2023/08/05;0000 UTC;81;4.2;0.7
2023/08/05;0100 UTC;99;3.4;0.8
2023/08/05;0200 UTC;83;4;0.7
2023/08/05;0300 UTC;94;4.3;0.9
2023/08/05;0400 UTC;83;4.9;1.4
2023/08/05;0500 UTC;68;4.9;0.8
2023/08/05;0600 UTC;77;3.4;0.8
2023/08/05;0700 UTC;73;2.5;0.7
2023/08/05;0800 UTC;78;3;0.7
2023/08/05;0900 UTC;73;3.4;0.7
2023/08/05;1000 UTC;85;3.9;0.8
2023/08/05;1100 UTC;159;4.3;0.9
2023/08/05;1200 UTC;160;4.3;1.3
2023/08/05;1300 UTC;162;4.6;1.2
2023/08/05;1400 UTC;174;4.6;1.1
2023/08/05;1500 UTC;165;4.1;1.3
2023/08/05;1600 UTC;96;4.1;1.1
2023/08/05;1700 UTC;153;4.2;1.1
2023/08/05;1800 UTC;134;4.1;1.4
2023/08/05;1900 UTC;150;4.1;1.1
2023/08/05;2000 UTC;144;4.1;0.8
2023/08/05;2100 UTC;151;3.8;0.9
2023/08/05;2200 UTC;123;4.4;0.9
2023/08/05;2300 UTC;99;4.1;0.9
2023/08/06;0000 UTC;87;3.8;0.9
2023/08/06;0100 UTC;130;4.9;1.1
2023/08/06;0200 UTC;156;4.2;1.2
2023/08/06;0300 UTC;52;4.3;1.1
2023/08/06;0400 UTC;121;4.5;0.9
2023/08/06;0500 UTC;128;4.4;1
2023/08/06;0600 UTC;85;4.2;0.5
2023/08/06;0700 UTC;123;4.2;0.9
2023/08/06;0800 UTC;321;4.3;0.8
2023/08/06;0900 UTC;44;3.7;1.2
2023/08/06;1000 UTC;106;4.3;0.9
2023/08/06;1100 UTC;111;5.5;1.3
2023/08/06;1200 UTC;125;5.1;1.2
2023/08/06;1300 UTC;122;5.3;0.8
2023/08/06;1400 UTC;155;5.6;1.6
2023/08/06;1500 UTC;154;7.1;1.5
2023/08/06;1600 UTC;149;5.6;1.7
2023/08/06;1700 UTC;130;5.5;1.3
2023/08/06;1800 UTC;144;6.1;1.6
2023/08/06;1900 UTC;153;6.5;1.5
2023/08/06;2000 UTC;146;8.1;1.1
2023/08/06;2100 UTC;108;4.9;1.4
2023/08/06;2200 UTC;127;5.2;0.7
2023/08/06;2300 UTC;129;5.5;1.4
2023/08/07;0000 UTC;114;4.8;1
